ddg.type	ddg.num	ddg.name	ddg.value	ddg.return.linked	ddg.auto.created	ddg.time	ddg.snum	ddg.lnum
Finish	1608	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	31.652	0	41
Start	1609	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	31.66	0	41
Binding	1610	...  <-  newX[, i]		FALSE	FALSE	31.667	0	41
Binding	1611	...  <-  ...		FALSE	FALSE	31.69	0	41
Operation	1612	FUN	FUN	FALSE	FALSE	31.706	0	41
Operation	1613	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	31.72	0	41
Operation	1614	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	31.748	0	41
Finish	1615	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	31.772	0	41
Start	1616	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	31.78	0	41
Binding	1617	...  <-  newX[, i]		FALSE	FALSE	31.79	0	41
Binding	1618	...  <-  ...		FALSE	FALSE	31.813	0	41
Operation	1619	FUN	FUN	FALSE	FALSE	31.832	0	41
Operation	1620	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	31.846	0	41
Operation	1621	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	32.065	0	41
Finish	1622	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.089	0	41
Start	1623	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.096	0	41
Binding	1624	...  <-  newX[, i]		FALSE	FALSE	32.104	0	41
Binding	1625	...  <-  ...		FALSE	FALSE	32.128	0	41
Operation	1626	FUN	FUN	FALSE	FALSE	32.145	0	41
Operation	1627	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	32.159	0	41
Operation	1628	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	32.184	0	41
Finish	1629	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.21	0	41
Start	1630	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.218	0	41
Binding	1631	...  <-  newX[, i]		FALSE	FALSE	32.226	0	41
Binding	1632	...  <-  ...		FALSE	FALSE	32.248	0	41
Operation	1633	FUN	FUN	FALSE	FALSE	32.266	0	41
Operation	1634	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	32.281	0	41
Operation	1635	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	32.303	0	41
Finish	1636	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.328	0	41
Start	1637	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.337	0	41
Binding	1638	...  <-  newX[, i]		FALSE	FALSE	32.346	0	41
Binding	1639	...  <-  ...		FALSE	FALSE	32.371	0	41
Operation	1640	FUN	FUN	FALSE	FALSE	32.391	0	41
Operation	1641	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	32.405	0	41
Operation	1642	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	32.429	0	41
Finish	1643	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.453	0	41
Start	1644	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.461	0	41
Binding	1645	...  <-  newX[, i]		FALSE	FALSE	32.471	0	41
Binding	1646	...  <-  ...		FALSE	FALSE	32.496	0	41
Operation	1647	FUN	FUN	FALSE	FALSE	32.513	0	41
Operation	1648	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	32.53	0	41
Operation	1649	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	32.552	0	41
Finish	1650	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.578	0	41
Start	1651	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.586	0	41
Binding	1652	...  <-  newX[, i]		FALSE	FALSE	32.593	0	41
Binding	1653	...  <-  ...		FALSE	FALSE	32.62	0	41
Operation	1654	FUN	FUN	FALSE	FALSE	32.636	0	41
Operation	1655	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	32.651	0	41
Operation	1656	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	32.676	0	41
Finish	1657	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.697	0	41
Start	1658	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	32.708	0	41
Binding	1659	...  <-  newX[, i]		FALSE	FALSE	32.905	0	41
Binding	1660	...  <-  ...		FALSE	FALSE	32.926	0	41
Operation	1661	FUN	FUN	FALSE	FALSE	32.941	0	41
Operation	1662	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	32.955	0	41
Operation	1663	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	32.98	0	41
Finish	1664	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.003	0	41
Start	1665	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.011	0	41
Binding	1666	...  <-  newX[, i]		FALSE	FALSE	33.019	0	41
Binding	1667	...  <-  ...		FALSE	FALSE	33.041	0	41
Operation	1668	FUN	FUN	FALSE	FALSE	33.055	0	41
Operation	1669	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	33.072	0	41
Operation	1670	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	33.096	0	41
Finish	1671	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.118	0	41
Start	1672	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.126	0	41
Binding	1673	...  <-  newX[, i]		FALSE	FALSE	33.133	0	41
Binding	1674	...  <-  ...		FALSE	FALSE	33.155	0	41
Operation	1675	FUN	FUN	FALSE	FALSE	33.17	0	41
Operation	1676	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	33.186	0	41
Operation	1677	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	33.211	0	41
Finish	1678	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.238	0	41
Start	1679	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.247	0	41
Binding	1680	...  <-  newX[, i]		FALSE	FALSE	33.254	0	41
Binding	1681	...  <-  ...		FALSE	FALSE	33.279	0	41
Operation	1682	FUN	FUN	FALSE	FALSE	33.295	0	41
Operation	1683	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	33.309	0	41
Operation	1684	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	33.33	0	41
Finish	1685	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.353	0	41
Start	1686	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.363	0	41
Binding	1687	...  <-  newX[, i]		FALSE	FALSE	33.372	0	41
Binding	1688	...  <-  ...		FALSE	FALSE	33.396	0	41
Operation	1689	FUN	FUN	FALSE	FALSE	33.412	0	41
Operation	1690	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	33.427	0	41
Operation	1691	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	33.452	0	41
Finish	1692	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.474	0	41
Start	1693	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.484	0	41
Binding	1694	...  <-  newX[, i]		FALSE	FALSE	33.496	0	41
Binding	1695	...  <-  ...		FALSE	FALSE	33.521	0	41
Operation	1696	FUN	FUN	FALSE	FALSE	33.733	0	41
Operation	1697	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	33.749	0	41
Operation	1698	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	33.769	0	41
Finish	1699	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.791	0	41
Start	1700	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.798	0	41
Binding	1701	...  <-  newX[, i]		FALSE	FALSE	33.807	0	41
Binding	1702	...  <-  ...		FALSE	FALSE	33.83	0	41
Operation	1703	FUN	FUN	FALSE	FALSE	33.845	0	41
Operation	1704	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	33.862	0	41
Operation	1705	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	33.888	0	41
Finish	1706	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.916	0	41
Start	1707	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	33.925	0	41
Binding	1708	...  <-  newX[, i]		FALSE	FALSE	33.933	0	41
Binding	1709	...  <-  ...		FALSE	FALSE	33.957	0	41
Operation	1710	FUN	FUN	FALSE	FALSE	33.974	0	41
Operation	1711	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	33.989	0	41
Operation	1712	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	34.018	0	41
Finish	1713	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.046	0	41
Start	1714	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.054	0	41
Binding	1715	...  <-  newX[, i]		FALSE	FALSE	34.062	0	41
Binding	1716	...  <-  ...		FALSE	FALSE	34.091	0	41
Operation	1717	FUN	FUN	FALSE	FALSE	34.106	0	41
Operation	1718	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	34.121	0	41
Operation	1719	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	34.151	0	41
Finish	1720	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.174	0	41
Start	1721	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.182	0	41
Binding	1722	...  <-  newX[, i]		FALSE	FALSE	34.19	0	41
Binding	1723	...  <-  ...		FALSE	FALSE	34.212	0	41
Operation	1724	FUN	FUN	FALSE	FALSE	34.227	0	41
Operation	1725	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	34.242	0	41
Operation	1726	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	34.268	0	41
Finish	1727	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.294	0	41
Start	1728	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.303	0	41
Binding	1729	...  <-  newX[, i]		FALSE	FALSE	34.312	0	41
Binding	1730	...  <-  ...		FALSE	FALSE	34.342	0	41
Operation	1731	FUN	FUN	FALSE	FALSE	34.358	0	41
Operation	1732	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	34.377	0	41
Operation	1733	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	34.583	0	41
Finish	1734	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.605	0	41
Start	1735	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.613	0	41
Binding	1736	...  <-  newX[, i]		FALSE	FALSE	34.621	0	41
Binding	1737	...  <-  ...		FALSE	FALSE	34.642	0	41
Operation	1738	FUN	FUN	FALSE	FALSE	34.657	0	41
Operation	1739	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	34.671	0	41
Operation	1740	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	34.694	0	41
Finish	1741	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.721	0	41
Start	1742	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.73	0	41
Binding	1743	...  <-  newX[, i]		FALSE	FALSE	34.738	0	41
Binding	1744	...  <-  ...		FALSE	FALSE	34.76	0	41
Operation	1745	FUN	FUN	FALSE	FALSE	34.775	0	41
Operation	1746	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	34.79	0	41
Operation	1747	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	34.818	0	41
Finish	1748	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.845	0	41
Start	1749	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.852	0	41
Binding	1750	...  <-  newX[, i]		FALSE	FALSE	34.861	0	41
Binding	1751	...  <-  ...		FALSE	FALSE	34.883	0	41
Operation	1752	FUN	FUN	FALSE	FALSE	34.902	0	41
Operation	1753	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	34.917	0	41
Operation	1754	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	34.945	0	41
Finish	1755	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.968	0	41
Start	1756	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	34.977	0	41
Binding	1757	...  <-  newX[, i]		FALSE	FALSE	34.984	0	41
Binding	1758	...  <-  ...		FALSE	FALSE	35.006	0	41
Operation	1759	FUN	FUN	FALSE	FALSE	35.022	0	41
Operation	1760	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	35.037	0	41
Operation	1761	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	35.059	0	41
Finish	1762	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.082	0	41
Start	1763	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.091	0	41
Binding	1764	...  <-  newX[, i]		FALSE	FALSE	35.098	0	41
Binding	1765	...  <-  ...		FALSE	FALSE	35.12	0	41
Operation	1766	FUN	FUN	FALSE	FALSE	35.141	0	41
Operation	1767	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	35.159	0	41
Operation	1768	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	35.378	0	41
Finish	1769	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.405	0	41
Start	1770	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.415	0	41
Binding	1771	...  <-  newX[, i]		FALSE	FALSE	35.423	0	41
Binding	1772	...  <-  ...		FALSE	FALSE	35.448	0	41
Operation	1773	FUN	FUN	FALSE	FALSE	35.466	0	41
Operation	1774	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	35.483	0	41
Operation	1775	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	35.508	0	41
Finish	1776	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.534	0	41
Start	1777	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.543	0	41
Binding	1778	...  <-  newX[, i]		FALSE	FALSE	35.553	0	41
Binding	1779	...  <-  ...		FALSE	FALSE	35.578	0	41
Operation	1780	FUN	FUN	FALSE	FALSE	35.595	0	41
Operation	1781	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	35.611	0	41
Operation	1782	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	35.634	0	41
Finish	1783	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.657	0	41
Start	1784	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.666	0	41
Binding	1785	...  <-  newX[, i]		FALSE	FALSE	35.674	0	41
Binding	1786	...  <-  ...		FALSE	FALSE	35.7	0	41
Operation	1787	FUN	FUN	FALSE	FALSE	35.716	0	41
Operation	1788	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	35.735	0	41
Operation	1789	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	35.76	0	41
Finish	1790	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.782	0	41
Start	1791	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.79	0	41
Binding	1792	...  <-  newX[, i]		FALSE	FALSE	35.8	0	41
Binding	1793	...  <-  ...		FALSE	FALSE	35.826	0	41
Operation	1794	FUN	FUN	FALSE	FALSE	35.844	0	41
Operation	1795	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	35.859	0	41
Operation	1796	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	35.882	0	41
Finish	1797	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.908	0	41
Start	1798	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	35.918	0	41
Binding	1799	...  <-  newX[, i]		FALSE	FALSE	35.927	0	41
Binding	1800	...  <-  ...		FALSE	FALSE	35.953	0	41
Operation	1801	FUN	FUN	FALSE	FALSE	35.974	0	41
Operation	1802	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	35.994	0	41
Operation	1803	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	36.216	0	41
Finish	1804	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.244	0	41
Start	1805	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.251	0	41
Binding	1806	...  <-  newX[, i]		FALSE	FALSE	36.259	0	41
Binding	1807	...  <-  ...		FALSE	FALSE	36.283	0	41
Operation	1808	FUN	FUN	FALSE	FALSE	36.298	0	41
Operation	1809	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	36.313	0	41
Operation	1810	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	36.339	0	41
Finish	1811	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.364	0	41
Start	1812	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.374	0	41
Binding	1813	...  <-  newX[, i]		FALSE	FALSE	36.386	0	41
Binding	1814	...  <-  ...		FALSE	FALSE	36.409	0	41
Operation	1815	FUN	FUN	FALSE	FALSE	36.424	0	41
Operation	1816	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	36.441	0	41
Operation	1817	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	36.465	0	41
Finish	1818	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.49	0	41
Start	1819	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.499	0	41
Binding	1820	...  <-  newX[, i]		FALSE	FALSE	36.507	0	41
Binding	1821	...  <-  ...		FALSE	FALSE	36.532	0	41
Operation	1822	FUN	FUN	FALSE	FALSE	36.551	0	41
Operation	1823	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	36.57	0	41
Operation	1824	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	36.597	0	41
Finish	1825	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.625	0	41
Start	1826	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.634	0	41
Binding	1827	...  <-  newX[, i]		FALSE	FALSE	36.643	0	41
Binding	1828	...  <-  ...		FALSE	FALSE	36.666	0	41
Operation	1829	FUN	FUN	FALSE	FALSE	36.682	0	41
Operation	1830	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	36.699	0	41
Operation	1831	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	36.727	0	41
Finish	1832	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.756	0	41
Start	1833	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	36.765	0	41
Binding	1834	...  <-  newX[, i]		FALSE	FALSE	36.775	0	41
Binding	1835	...  <-  ...		FALSE	FALSE	36.805	0	41
Operation	1836	FUN	FUN	FALSE	FALSE	36.821	0	41
Operation	1837	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	36.842	0	41
Operation	1838	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	37.066	0	41
Finish	1839	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.092	0	41
Start	1840	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.101	0	41
Binding	1841	...  <-  newX[, i]		FALSE	FALSE	37.111	0	41
Binding	1842	...  <-  ...		FALSE	FALSE	37.137	0	41
Operation	1843	FUN	FUN	FALSE	FALSE	37.151	0	41
Operation	1844	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	37.167	0	41
Operation	1845	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	37.19	0	41
Finish	1846	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.213	0	41
Start	1847	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.221	0	41
Binding	1848	...  <-  newX[, i]		FALSE	FALSE	37.23	0	41
Binding	1849	...  <-  ...		FALSE	FALSE	37.253	0	41
Operation	1850	FUN	FUN	FALSE	FALSE	37.272	0	41
Operation	1851	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	37.289	0	41
Operation	1852	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	37.317	0	41
Finish	1853	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.342	0	41
Start	1854	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.351	0	41
Binding	1855	...  <-  newX[, i]		FALSE	FALSE	37.361	0	41
Binding	1856	...  <-  ...		FALSE	FALSE	37.386	0	41
Operation	1857	FUN	FUN	FALSE	FALSE	37.405	0	41
Operation	1858	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	37.422	0	41
Operation	1859	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	37.447	0	41
Finish	1860	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.473	0	41
Start	1861	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.483	0	41
Binding	1862	...  <-  newX[, i]		FALSE	FALSE	37.491	0	41
Binding	1863	...  <-  ...		FALSE	FALSE	37.516	0	41
Operation	1864	FUN	FUN	FALSE	FALSE	37.533	0	41
Operation	1865	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	37.549	0	41
Operation	1866	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	37.573	0	41
Finish	1867	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.597	0	41
Start	1868	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.606	0	41
Binding	1869	...  <-  newX[, i]		FALSE	FALSE	37.617	0	41
Binding	1870	...  <-  ...		FALSE	FALSE	37.641	0	41
Operation	1871	FUN	FUN	FALSE	FALSE	37.851	0	41
Operation	1872	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	37.868	0	41
Operation	1873	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	37.893	0	41
Finish	1874	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.915	0	41
Start	1875	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	37.925	0	41
Binding	1876	...  <-  newX[, i]		FALSE	FALSE	37.933	0	41
Binding	1877	...  <-  ...		FALSE	FALSE	37.96	0	41
Operation	1878	FUN	FUN	FALSE	FALSE	37.98	0	41
Operation	1879	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	37.996	0	41
Operation	1880	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	38.022	0	41
Finish	1881	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.048	0	41
Start	1882	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.058	0	41
Binding	1883	...  <-  newX[, i]		FALSE	FALSE	38.066	0	41
Binding	1884	...  <-  ...		FALSE	FALSE	38.094	0	41
Operation	1885	FUN	FUN	FALSE	FALSE	38.111	0	41
Operation	1886	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	38.128	0	41
Operation	1887	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	38.151	0	41
Finish	1888	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.178	0	41
Start	1889	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.187	0	41
Binding	1890	...  <-  newX[, i]		FALSE	FALSE	38.196	0	41
Binding	1891	...  <-  ...		FALSE	FALSE	38.227	0	41
Operation	1892	FUN	FUN	FALSE	FALSE	38.244	0	41
Operation	1893	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	38.264	0	41
Operation	1894	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	38.288	0	41
Finish	1895	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.314	0	41
Start	1896	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.324	0	41
Binding	1897	...  <-  newX[, i]		FALSE	FALSE	38.333	0	41
Binding	1898	...  <-  ...		FALSE	FALSE	38.358	0	41
Operation	1899	FUN	FUN	FALSE	FALSE	38.376	0	41
Operation	1900	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	38.392	0	41
Operation	1901	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	38.416	0	41
Finish	1902	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.453	0	41
Start	1903	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.464	0	41
Binding	1904	...  <-  newX[, i]		FALSE	FALSE	38.663	0	41
Binding	1905	...  <-  ...		FALSE	FALSE	38.689	0	41
Operation	1906	FUN	FUN	FALSE	FALSE	38.707	0	41
Operation	1907	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	38.727	0	41
Operation	1908	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	38.756	0	41
Finish	1909	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.783	0	41
Start	1910	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.792	0	41
Binding	1911	...  <-  newX[, i]		FALSE	FALSE	38.803	0	41
Binding	1912	...  <-  ...		FALSE	FALSE	38.832	0	41
Operation	1913	FUN	FUN	FALSE	FALSE	38.852	0	41
Operation	1914	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	38.87	0	41
Operation	1915	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	38.897	0	41
Finish	1916	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.923	0	41
Start	1917	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	38.932	0	41
Binding	1918	...  <-  newX[, i]		FALSE	FALSE	38.942	0	41
Binding	1919	...  <-  ...		FALSE	FALSE	38.968	0	41
Operation	1920	FUN	FUN	FALSE	FALSE	38.985	0	41
Operation	1921	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	39.001	0	41
Operation	1922	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	39.03	0	41
Finish	1923	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	39.055	0	41
Start	1924	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	39.063	0	41
Binding	1925	...  <-  newX[, i]		FALSE	FALSE	39.072	0	41
Binding	1926	...  <-  ...		FALSE	FALSE	39.099	0	41
Operation	1927	FUN	FUN	FALSE	FALSE	39.114	0	41
Operation	1928	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	39.134	0	41
Operation	1929	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	39.164	0	41
